id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
691902505093501952,Super Downtown cozy studio2 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,67,1,2,2022-09-02,2,63,85,2,00001746936
696135245394780091,Nice 1 bedroom apartment for 3 people,475570569,Mint,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991803982607784,23.755348282274177,Entire home/apt,40,1,0,,,1,0,0,00001517120
691913423797949443,Super Down Town studio3 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,63,1,8,2022-09-05,7.27,63,89,8,00001746936
696145432404075455,Central Apartment For 6 ppl In Athens,475595516,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98772085987141,23.72095791945274,Entire home/apt,63,1,0,,,1,354,0,00001595682
688136809012398090,Bright Spacious Modern 3rd flr City Oasis-Sleeps 5,14052546,Nicole,,ΚΥΨΕΛΗ,37.9998888,23.7362516,Entire home/apt,59,1,4,2022-09-18,3.64,1,81,4,00001634501
691949398225581367,Psiri Artnest,303576302,Evans,,ΚΕΡΑΜΕΙΚΟΣ,37.97976630569382,23.723606988787655,Entire home/apt,55,2,6,2022-09-18,6,11,332,6,00001764174
691953407216532347,Super Downtown cozy studio4 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,71,1,3,2022-09-06,3,63,81,3,00001746936
688238729856031947,Διαμέρισμα Θάλασσα στο κέντρο της Αθηνας,71538110,Νταιανα,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0004314,23.7299526,Entire home/apt,35,4,1,2022-09-01,1,2,360,1,00001717979
696181595507459804,Beautiful And Elegant Apartment in Athens,475598857,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98428061448964,23.722532254974194,Entire home/apt,53,1,0,,,1,190,0,00001503261
691963403781018505,Super Down Town studio5 @ 50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,65,1,8,2022-09-06,7.50,63,91,8,00001746936
696251008174547061,Cozy penthouse with stunning view,80447592,Georgia,,ΑΝΩ ΚΥΨΕΛΗ,38.006562230381235,23.739846423268318,Entire home/apt,40,1,1,2022-08-31,1,1,344,1,00001743892
691971040031037442,Super Downtown cozy studio6 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,62,2,8,2022-09-03,7.27,63,73,8,00001746936
688275125980440682,Acropolis Art Suites (Athena) in the city centre!!,473783173,Stefania,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96528297078063,23.733558013491816,Entire home/apt,183,1,0,,,2,364,0,00001726408
691977046631918963,Super Downtown cozy studio7 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,65,1,6,2022-09-05,6,63,93,6,00001746936
691980016668498646,Designed 1BR near Monastiraki Square: Triple A35,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,36,1,0,,,27,318,0,00000908656
696258964861303765,"Luminosa! Urban, chic apt in Athens heart - B3",475625471,Konstantinos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98270026148229,23.720033432719518,Entire home/apt,35,2,9,2022-09-18,9,2,334,9,00001739540
691982471766434098,Super Down Town studio8 @ 50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,66,1,4,2022-09-05,4,63,96,4,00001746936
691989242186655278,Super Downtown cozy studio9 @50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779014,23.7253736,Entire home/apt,63,1,6,2022-08-29,5.62,63,94,6,00001746936
691997470951904411,Super Downtown cozy studio10@50m metro Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,69,1,6,2022-09-06,6,63,99,6,00001209499
691998802088546557,Designed studio near Monastiraki SQR: Triple A32,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,26,1,1,2022-08-20,0.94,27,349,1,00000908656
688355350402219096,Victoria Aristotelous No13 Room No2,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99900762752926,23.731019617096603,Private room,28,2,2,2022-09-16,2,33,212,2,00001752805
692498515064534755,Shiny Filis for 2 vipgreece,189967864,Αριστειδης,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.000250571171634,23.728363677464035,Entire home/apt,43,2,0,,,22,339,0,00001674494
696272473740949201,Renovated and cool flat in ideal location,475601006,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96393365007555,23.731226496482222,Entire home/apt,46,1,2,2022-09-02,2,1,0,2,00001502456
692511676024834310,Acropolis Majestic View @ 450m metro keramikos,90390850,Evan&Anetta,,ΚΕΡΑΜΕΙΚΟΣ,37.9834645,23.7143095,Entire home/apt,71,1,4,2022-09-03,4,63,170,4,00001730181
696297380726010612,Luxurious Loft with Breathtaking Acropolis view,475601399,Mint,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9813,23.73643,Entire home/apt,141,1,0,,,1,18,0,00001410831
692537791880630597,50mp2 Apart.✨Privacy✨A/C✨Netflix✨Breakfast&Firepla,474791020,Dragos-Catalin,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00568,23.72717,Entire home/apt,40,5,2,2022-08-29,2,1,362,2,00001733714
696308240956263932,Brand new decorated flat for 4 ppl in Pagrati,475602263,Mint,,ΓΟΥΒΑ,37.96139138780827,23.742718419517153,Entire home/apt,59,1,0,,,1,4,0,00000945177
692544644435254521,Cosy Room in the heart of Athens 💓,181311428,Manel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99158659710104,23.72884936630726,Private room,25,1,7,2022-09-14,6.00,2,358,7,04069103788
692632378278009594,CASA VOTSI ATHENS,44756503,Suzanna,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01242546255923,23.728739236778274,Entire home/apt,49,5,0,,,6,93,0,00001706650
696310861983681859,Urban studio for 2 people in Koukaki next to metro,475602496,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966826707927176,23.72695628428565,Entire home/apt,46,1,2,2022-09-06,2,1,0,2,00000924474
688358132254224822,Victoria Aristotelous No13 Room No3,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.998813045153575,23.730868152749288,Private room,28,2,0,,,33,238,0,00001752831
692715455246167292,New 2 Bdr condo in Athens-4 mins walk to metro,204301874,Joelle,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95703049999999,23.7249984,Entire home/apt,74,3,4,2022-09-18,4,5,353,4,00001735871
688360740057550168,Victoria Aristotelous No13 Room No4,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996792621499765,23.73082860432706,Private room,28,2,2,2022-09-14,2,33,222,2,00001752847
693114616279625173,A new one bedroom apartment,323594998,Ari,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95411247189094,23.724121346552362,Entire home/apt,33,1,4,2022-09-13,4,10,172,4,00000929574
688362895775914883,Victoria Aristotelous No13 Room No5,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99701992612101,23.729438664361282,Private room,28,2,0,,,33,309,0,00001752894
688372468399305342,Downtown mediterranean loft.,473815520,Nektaria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983875712615536,23.739082100513205,Entire home/apt,40,1,3,2022-09-12,3,1,326,3,00001137786
696329454563944358,Brighty 3bdr apart w/balcony-5 mins to acropolis,204301874,Joelle,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9645,23.72945,Entire home/apt,149,3,0,,,5,349,0,00001728692
696340613901127807,Athens apartment,171661647,Georgia,,ΝΕΑ ΚΥΨΕΛΗ,37.9978871374474,23.744567167651223,Entire home/apt,50,2,1,2022-09-09,1,1,203,1,00001725963
693161059460142343,Cosy 2 bedroom penthouse only 1 min from metro,474916250,Polixeni,,ΑΝΩ ΠΑΤΗΣΙΑ,38.019247,23.7323297,Entire home/apt,75,1,2,2022-09-17,2,1,356,2,00001733549
696749572607102240,Bright And Spacious Apartment For 5 ppl,475602786,Mint,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99243974284726,23.763247751673575,Entire home/apt,59,1,1,2022-08-30,1,1,268,1,00001637963
688614512154898746,#Offer!- STONE Flat,178002016,Sofia,,ΝΕΑ ΚΥΨΕΛΗ,37.99745705381625,23.74212395399809,Entire home/apt,40,1,0,,,1,204,0,1725389
688840788841103349,In the center of Plaka - 2bdr Vintage home 🫖,204301874,Joelle,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974946083080546,23.732392167704628,Entire home/apt,180,3,1,2022-09-13,1,5,359,1,00001726460
693242236047522863,Your3Space in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97171,23.74332,Private room,18,1,1,2022-08-31,1,13,174,1,00000237253
688855436168880722,The Athens Getaway Apartment,47267002,Tèo,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9589213,23.7357402,Entire home/apt,49,3,0,,,44,362,0,00001678136
696758006994619268,Central 2 bedroom apartment next to Pedion Areos,475603478,Mint,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99337007213431,23.729076403679056,Entire home/apt,57,1,1,2022-08-27,1,1,130,1,00001556037
696760064216672231,Beautiful And Spacious Apartment In Kaisariani,475603304,Mint,,ΙΛΙΣΙΑ,37.97288607436921,23.755587908419177,Entire home/apt,46,1,0,,,1,1,0,00001603408
693372125552968820,Exquisite Designer Penthouse with Panoramic View in Hilton Area,1167063,Dimi David Opsimoulis,,ΙΛΙΣΙΑ,37.97403417150671,23.755013991516634,Entire home/apt,130,2,1,2022-09-05,1,38,354,1,00001735967
696787771124291248,Adorable flat for 4 ppl in Kolonaki,475731945,Mint,,ΚΟΛΩΝΑΚΙ,37.978330727084675,23.74854903306831,Entire home/apt,59,1,0,,,1,343,0,00000601850
688868775562690757,Bright and Comfy 100sqm apt by foot to Acropolis,473924251,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96350360677657,23.731806246019193,Entire home/apt,88,1,0,,,4,364,0,00001312232
693505244180723727,A Lovely Bright Home next to subway!,117308586,Anna,,ΚΟΛΟΚΥΝΘΟΥ,38.0013421,23.713217,Entire home/apt,36,1,10,2022-09-19,8.82,2,339,10,00001727180
688886081228968233,Pagrati 1 bedroom 5 pers.  flat,182156346,Maryland,,ΓΟΥΒΑ,37.9620140152814,23.743035546222167,Entire home/apt,62,1,2,2022-09-18,2,42,362,2,00001681689
693533559476092756,Όμορφο διαμέρισμα στο κέντρο της πόλης.,66884550,Miltiadis,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9949214,23.7221659,Private room,36,2,0,,,1,220,0,Exempt
688896441880221386,Bright and comfy rooftop 50m by foot to Acropolis,473924251,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96316,23.73073,Entire home/apt,80,1,0,,,4,365,0,00001463820
688910102829089240,Small and cosy apartment in Pagrati,473924251,Elena,,ΠΑΓΚΡΑΤΙ,37.96396531387706,23.746347488024547,Entire home/apt,50,1,0,,,4,364,0,00001361467
696796716423410952,Acroppolis View Luxury Apartment,428926944,Panagiotis,,ΑΚΡΟΠΟΛΗ,37.968402845728846,23.72948811978678,Entire home/apt,117,1,0,,,10,299,0,00001740392
696800768345230071,Central & Bright Apartment In Athens,475732023,Mint,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.007324388966964,23.73337437643504,Entire home/apt,42,1,0,,,1,79,0,00001697093
693671908305093960,WSD HEBE Stylish 2BD 10'from Acropolis Near Metro,407200868,W.S.D Home Inn,,ΑΚΡΟΠΟΛΗ,37.965700106121275,23.72189274413722,Entire home/apt,61,1,0,,,38,341,0,Exempt
696804249103840589,Beautiful And Spacious Apartment In Pagrati,475732306,Mint,,ΠΑΓΚΡΑΤΙ,37.964659635920455,23.74683535570444,Entire home/apt,40,1,0,,,1,350,0,00001549984
688926744354846013,Bright and comfy 110 sqm by foot to Acropolis,473924251,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96201,23.73238,Entire home/apt,80,1,0,,,4,365,0,00001312194
693844415445123568,"Modern studio with private yard in Koukaki, Athens",13954516,Petros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9639918,23.7208786,Entire home/apt,77,2,2,2022-09-16,2,1,120,2,00001653305
688958334765964982,Charming 1-bedroom apartment in central Athens,109886706,Ivett,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964604947538,23.723474046109178,Entire home/apt,65,2,2,2022-09-18,2,1,336,2,01212843661
696816469825272564,Elegant Apartment For 4 ppl In Athens,475732417,Mint,,ΠΑΓΚΡΑΤΙ,37.97058902247961,23.741860891888177,Entire home/apt,70,1,1,2022-09-04,1,1,269,1,00001648772
696820335523299196,Your2Space in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97169715109063,23.742943445859748,Private room,20,1,0,,,13,173,0,00000238252
694028487433773168,Luxury Penthouse with Panoramic View & Roof Garden,95303826,Γρηγορης,,ΠΡΟΜΠΟΝΑ,38.02629316736318,23.73639631957261,Entire home/apt,100,30,0,,,1,78,0,00001734280
696820521105729359,Evaggelismos metro st. 1 bedrm 2 pers. apartment,182156346,Maryland,,ΙΛΙΣΙΑ,37.97363573177688,23.756939161210312,Entire home/apt,42,1,2,2022-09-16,2,42,356,2,00001664040
696842460072331198,"Bright, Calming Retreat in the Heart of Athens",251730165,Solonos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.990425660314074,23.729930853644937,Entire home/apt,52,1,1,2022-09-14,1,18,77,1,00001736650
696854458468502844,Folegandros apartment with workplace,475732584,Mint,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.007875634307545,23.729735804008644,Entire home/apt,69,1,0,,,1,0,0,00001446100
688966306670384849,Pagrati 1 bedroom 2 pers . flat,182156346,Maryland,,ΓΟΥΒΑ,37.96133771413702,23.742226096143035,Entire home/apt,49,1,1,2022-08-23,1,42,312,1,00001681711
689002197103988838,Stavros and Elena’s apartment,473608178,Σταύρος,,ΝΙΡΒΑΝΑ,38.013396,23.7273261,Entire home/apt,60,4,2,2022-09-02,1.87,1,81,2,00001724998
694037175098798053,CONFY FLAT@CENTRAL PARK,466557917,Tassos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9948299787252,23.73207893886913,Entire home/apt,49,2,2,2022-09-10,2,4,112,2,00001734211
689036211014833261,Neapolis 1897 Boutique Hotel Aesara Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984763183561796,23.739976011818587,Private room,110,1,1,2022-08-12,0.75,16,335,1,1246313
696857764616888753,Modern and Spacious Place For 6 People,4820849,Mehmet,,ΠΑΓΚΡΑΤΙ,37.96578038685618,23.749451246391878,Entire home/apt,80,2,0,,,18,357,0,00001116555
694260075956026379,Charming apartment in the heart of Kolonaki,475180639,Michael,,ΚΟΛΩΝΑΚΙ,37.9783901861442,23.749598426983635,Entire home/apt,88,2,1,2022-09-18,1,1,353,1,00001733394
696868297670411487,Mama's home with 2 bedrooms near to Acropolis,475732628,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96622010839099,23.723520700837625,Entire home/apt,105,2,0,,,1,9,0,00000615047
696877311572647814,Work of Art Apartment In Pagrati,475732680,Mint,,ΠΑΓΚΡΑΤΙ,37.965877448982695,23.749866502016353,Entire home/apt,46,2,0,,,1,349,0,00001326169
689078338594191962,Sleeping with the Ancient Gods in Koukaki,194133744,Eleni & Athina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9678589,23.7275585,Entire home/apt,204,2,3,2022-09-10,2.20,11,341,3,1098681
694575967569383508,2 Bedroom Apartment In Athens,472666324,Παναγιωτης,,ΣΤΑΔΙΟ,37.96584578921485,23.74089039927281,Entire home/apt,47,1,0,,,2,345,0,00001663149
689142411686809793,Privet room with beautiful view for rent,474012997,Marwa,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958970017873305,23.733907310686817,Private room,36,2,1,2022-08-29,1,1,64,1,Exempt
696908081523819991,"Geranium! Urban, chic apt in Athens heart - B2",475625471,Konstantinos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98235,23.7211897,Entire home/apt,34,2,1,2022-09-17,1,2,331,1,00001739534
694613887719928044,Όμορφο διαμέρισμα στην περιοχή της Πλάκας,475247229,Παναγιώτης,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.971370556707136,23.730549421612572,Entire home/apt,124,1,1,2022-09-10,1,2,352,1,00001750902
696944441569216894,Beautiful Athenian apartment next to the center,113353393,Harry,,ΝΕΟΣ ΚΟΣΜΟΣ,37.956177074341376,23.7207487158838,Entire home/apt,59,1,0,,,39,316,0,00001579125
689166662095661349,Elena's Cozy Center House near Acropolis,78315448,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95493049634053,23.716575603704833,Entire home/apt,35,4,0,,,1,100,0,00001725629
694652712729805783,Little Blue homm in Central Athens,29927830,Homm ®,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9957802,23.7256525,Entire home/apt,47,2,0,,,222,101,0,00001595146
689430727796638022,Best & Safest in Athens - Downtown Hostel Style,154630260,Ody,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98287591166811,23.755711516032427,Shared room,29,1,0,,,5,359,0,00001578713
697080010732256241,Apartment for five people in the centre of Athens,475803227,Lingfei,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990796,23.7222565,Entire home/apt,46,3,1,2022-09-04,1,1,81,1,00001744889
694690417175584289,Holodek Apartments :Kolonaki 2,12253727,Steve,,ΚΟΛΩΝΑΚΙ,37.97851977233768,23.743072778103233,Entire home/apt,100,2,6,2022-09-07,5.14,5,360,6,00000174587
697105700982555276,Your personal oasis of calm in Athens center,300111827,Martine,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99458148187194,23.739119017976368,Entire home/apt,20,3,3,2022-09-15,3,2,82,3,00001741091
689469117079622314,"EVANTHIA'S 3, Cute studio Athens Center 4rth floor",109352608,Evanthia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984547396450765,23.736228123307228,Entire home/apt,45,1,4,2022-09-04,3.24,3,346,4,00001726232
694777430068547161,Penthouse With Veranda Close to Metro Station,154290820,Γεώργιος,,ΠΕΤΡΑΛΩΝΑ,37.9670903,23.7056625,Entire home/apt,45,2,1,2022-08-26,1,1,276,1,00001697269
689480687293491487,Athens first,136328574,Fay,,ΠΑΓΚΡΑΤΙ,37.9661958,23.7466446,Entire home/apt,60,2,1,2022-09-15,1,1,322,1,1717373
689481814898036708,"Top-Floor Oasis with Large Balcony,  near Metro!",123074489,Homer & Isabella,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0015738,23.7285347,Entire home/apt,108,2,0,,,35,342,0,00001730750
697595486566588688,Cozy apartment in Athens fully renovated.,105536556,Nina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9896231,23.7231887,Entire home/apt,41,2,4,2022-09-15,4,1,354,4,00001705992
697673255408340999,Your Cozy Sapphire Apartment,189967864,Αριστειδης,,ΑΝΩ ΚΥΨΕΛΗ,38.00321065305397,23.737352755356543,Entire home/apt,40,2,0,,,22,357,0,00001740881
694840586230994534,"Exarchia Maisonettes ""Godfather""",469026631,Dominus,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9888155,23.7350004,Entire home/apt,40,1,2,2022-09-10,2,4,298,2,1256894
697771615895255394,Sylvias Apartment,430943927,Eleni,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00631814205487,23.73229937473751,Entire home/apt,36,2,0,,,1,95,0,00000569600
695007407057625709,Athenian penthouse ideal for digital nomads,213891726,Laila,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99274063506675,23.73178285971619,Entire home/apt,35,20,0,,,1,306,0,1759371
697896026705604047,Cosy apartment near metro,79106915,Alex,,ΚΟΛΟΚΥΝΘΟΥ,37.99884811502746,23.711465732590845,Entire home/apt,33,2,0,,,5,173,0,Exempt
689519340057100382,Νέο/Φωτεινό/ευάερο διαμέρισμα στο κέντρο 74μ²,463179480,Ventiri,,ΙΛΙΣΙΑ,37.976175699518976,23.75134418465578,Entire home/apt,120,3,0,,,3,358,0,00001717432
689566553338146582,Gyzi's  squeare 1 bedroom 4 pers.  apartment,182156346,Maryland,,ΓΚΥΖΗ,37.992663381810985,23.74847295046819,Entire home/apt,42,1,0,,,42,357,0,00001664055
689577416175096035,Acropolis Art Suites (Hermes) in the city centre!!,473783173,Stefania,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96534217982964,23.733509733729548,Entire home/apt,143,1,0,,,2,364,0,00001726408
695282733523772911,Fully Renovated Studio In The City Center For 3ppl,475300736,Mint,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994141650043815,23.728026168964057,Entire home/apt,34,1,0,,,1,357,0,00001074299
689654032231059169,Stylish living - cozy room,144814182,Dropebnb,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976546,23.7314156,Entire home/apt,51,2,1,2022-08-30,1,25,65,1,00001451801
689657774104046542,B's cozy  studio in Gizi Athens.,385194327,Mona,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9906338,23.740999481475832,Entire home/apt,39,4,0,,,2,344,0,00001499741
698311265962958447,Bedroom an apartment near the center of Athens,208644723,Lyudmil,,ΚΥΨΕΛΗ,37.99809115978584,23.73322706669569,Private room,25,1,2,2022-09-07,2,2,79,2,Exempt
698314604514273767,Cozy Garden Apartment,412684947,Elena,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.988673599595394,23.723201721868293,Entire home/apt,60,1,0,,,3,363,0,00001727128
695327842509080126,Blue Note,235694127,Apartments Management,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01811161159603,23.732014085856953,Entire home/apt,60,3,0,,,6,360,0,1742440
689668439096666429,Sunny penthouse w/ Acropolis view next to metro,144814182,Dropebnb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9572589,23.729418,Entire home/apt,92,2,0,,,25,170,0,00001544698
689669077356165635,Luxury Apartment with Jacuzzi Close to Acropolis,248409239,Giannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774818,23.7242256,Entire home/apt,155,1,8,2022-09-17,6.49,10,331,8,1725714
695343990776573799,Bauhomm ZOIA Suites #11,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,46,2,2,2022-09-20,2,222,111,2,1249049
689682588660811150,Holodek Apartments : Kolonaki,12253727,Steve,,ΚΟΛΩΝΑΚΙ,37.97908,23.74514,Entire home/apt,105,2,6,2022-09-02,5.14,5,324,6,00000127654
698456237743910107,Amazing two bedroom apartment in the center,476061515,Mode,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9864266,23.7343111,Entire home/apt,70,3,2,2022-09-03,2,1,353,2,12345678901
695352173086297235,Bauhomm ZOIA Suites #14,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,120,2,0,,,222,0,0,1249049
689694158294609857,Bright and airy 47m² apartment in Athens,463179480,Ventiri,,ΙΛΙΣΙΑ,37.975246510673514,23.752039246535016,Entire home/apt,80,3,1,2022-09-18,1,3,345,1,00001717448
695357378106216870,Cozy apartment near center,22533187,Elena,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98931017964832,23.76421011909956,Entire home/apt,70,1,2,2022-09-18,2,1,363,2,00001731519
690214972690628762,Bright and airy 47m² apartment in Athens,463179480,Ventiri,,ΙΛΙΣΙΑ,37.977451104033584,23.75251782829116,Entire home/apt,87,3,1,2022-09-10,1,3,353,1,00001717453
698462425664935429,Spacious apartment in Plaka,476063212,Mode,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9741626,23.7321121,Entire home/apt,97,3,0,,,1,262,0,12345678901
698467737317225742,Πολυτελές διαμέρισμα με θέα Ακρόπολη στο κέντρο,476064702,Γιώργος,,ΘΗΣΕΙΟ,37.97832357970735,23.72038244504893,Entire home/apt,200,2,3,2022-09-11,3,1,337,3,00810479308
695360304223742228,Bauhomm ZOIA Suites #15,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,120,2,0,,,222,0,0,1249049
695366985523834737,Bauhomm ZOIA Suites #16,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,120,2,0,,,222,0,0,1249049
698681889997313149,Fivos ( 10 min walk to Acropolis ),476119077,Mina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96565,23.73187,Entire home/apt,47,1,2,2022-09-03,2,1,358,2,00001708526
